birth_year,height.cm,height.in,study_id
1950,170.893379433062,67.2808580445126,BLS 1950
1950,161.94707565878508,63.7586912042461,BLS 1950
1950,170.39974964257323,67.0865156073123,BLS 1950
1950,156.66617861104203,61.679597878363,BLS 1950
1950,158.20643574042256,62.285998323001,BLS 1950
1950,173.46289125660897,68.2924768726807,BLS 1950
1950,156.43728567711074,61.5894825500436,BLS 1950
1950,173.7810473699216,68.4177351850085,BLS 1950
1950,187.93778802999756,73.9912551299203,BLS 1950
1950,171.60512368328415,67.5610723162536,BLS 1950
1950,158.33834131744703,62.3379296525382,BLS 1950
1950,168.2496225957991,66.2400088959839,BLS 1950
1950,172.97012077565765,68.0984727463219,BLS 1950
1950,151.81800912435645,59.7708697339986,BLS 1950
1950,172.88098663339846,68.0633805643301,BLS 1950
1950,182.06757605221134,71.6801480520517,BLS 1950
1950,168.5536592076114,66.3597083494533,BLS 1950
1950,173.62489590669506,68.3562582309823,BLS 1950
1950,173.8796179022546,68.4565424812026,BLS 1950
1950,174.7167049002693,68.7861042914446,BLS 1950
1950,162.81969635228623,64.1022426583804,BLS 1950
1950,165.38825311495924,65.1134854783304,BLS 1950
1950,154.04893202778874,60.6491858377121,BLS 1950
1950,183.19928560107016,72.1257029925473,BLS 1950
1950,166.3972543767746,65.5107300695963,BLS 1950
1950,172.54702171825343,67.931898314273,BLS 1950
1950,178.93010502839934,70.4449232395273,BLS 1950
1950,181.26927032378964,71.3658544581849,BLS 1950
1950,180.6576862156484,71.1250733132474,BLS 1950
1950,173.1267475081422,68.1601368142292,BLS 1950
1950,152.68785232356294,60.1133276864421,BLS 1950
1950,159.48202176928982,62.7881975469645,BLS 1950
1950,172.91741358242453,68.0777218828443,BLS 1950
1950,162.6891389844101,64.0508421198465,BLS 1950
1950,177.07812281602526,69.7157963842619,BLS 1950
1950,173.2805082395208,68.2206725352444,BLS 1950
1950,154.64500311831472,60.8838594953995,BLS 1950
1950,173.75515083780974,68.4075396999251,BLS 1950
1950,167.6450291572744,66.0019799831789,BLS 1950
1950,177.2866403641506,69.7978899071459,BLS 1950
1950,180.3672068047849,71.0107113404665,BLS 1950
1950,165.4617233050894,65.1424107500352,BLS 1950
1950,167.5564563989128,65.9671088184696,BLS 1950
1950,177.77595280126673,69.9905325989239,BLS 1950
1950,157.16676007963247,61.8766771967057,BLS 1950
1950,167.91655687588744,66.1088806597982,BLS 1950
1950,155.07793587272053,61.054305461701,BLS 1950
1950,181.77145586634063,71.5635653017089,BLS 1950
1950,188.8251809673895,74.3406224281061,BLS 1950
1950,169.10555056605963,66.5769884118345,BLS 1950
1950,167.92052558839322,66.1104431450367,BLS 1950
1950,157.39283992351508,61.9656850092579,BLS 1950
1950,182.2335996178864,71.7455116605852,BLS 1950
1950,163.98803828244098,64.5622197962366,BLS 1950
1950,152.90500378715348,60.1988203886431,BLS 1950
1950,157.2675869877311,61.9163728298154,BLS 1950
1950,168.6904221390235,66.4135520232376,BLS 1950
1950,161.79424382401174,63.6985211905558,BLS 1950
1950,181.07892273630475,71.2909144631121,BLS 1950
1950,165.7445405314584,65.2537561147474,BLS 1950
1950,185.43387153943058,73.0054612359963,BLS 1950
1950,174.34578891922263,68.6400743776467,BLS 1950
1950,163.52888926751453,64.3814524675254,BLS 1950
1950,155.09307089051242,61.060264130123,BLS 1950
1950,169.64498624094304,66.7893646617886,BLS 1950
1950,157.04641701956749,61.8292980391998,BLS 1950
1950,159.0282826052419,62.6095600808039,BLS 1950
1950,171.10622588026337,67.3646558583714,BLS 1950
1950,172.76310731225635,68.0169713827781,BLS 1950
1950,183.04293325217907,72.0641469496768,BLS 1950
1950,178.075904816552,70.1086239435244,BLS 1950
1950,177.42531214700534,69.8524850972462,BLS 1950
1950,171.3363374421419,67.4552509614732,BLS 1950
1950,161.17094655772664,63.4531285660341,BLS 1950
1950,168.38413223790934,66.2929654479958,BLS 1950
1950,167.22038317190945,65.8347965243738,BLS 1950
1950,180.3654875807184,71.0100344805978,BLS 1950
1950,169.21333722413993,66.6194241039921,BLS 1950
1950,191.94421547578656,75.5685887699947,BLS 1950
1950,175.1385860311147,68.9521992248483,BLS 1950
1950,165.98578448773839,65.3487340502907,BLS 1950
1950,156.85037595773574,61.7521165187936,BLS 1950
1950,156.8808962026705,61.7641323632561,BLS 1950
1950,158.5251324899028,62.4114694842137,BLS 1950
1950,157.23699595225037,61.9043291150592,BLS 1950
1950,154.02206918302,60.6386099145748,BLS 1950
1950,164.65442606669396,64.8245771916118,BLS 1950
1950,183.5677133773965,72.2707532981876,BLS 1950
1950,182.04757889746227,71.6722751564812,BLS 1950
1950,161.97815796712405,63.7709283335134,BLS 1950
1950,179.79794634995048,70.7865930511616,BLS 1950
1950,183.9208787547006,72.4097947853152,BLS 1950
1950,167.86346681450948,66.0879790608305,BLS 1950
1950,165.098293950325,64.9993283268996,BLS 1950
1950,163.90442101901874,64.5292996137869,BLS 1950
1950,156.8264085102872,61.7426805158611,BLS 1950
1950,167.2343879254488,65.8403102068696,BLS 1950
1950,171.19508824991522,67.3996410432737,BLS 1950
1950,162.61657496850464,64.0222736096475,BLS 1950
1950,160.5944000044837,63.2261417340487,BLS 1950
1950,171.43551747858055,67.4942982199136,BLS 1950
1950,172.72538588362292,68.0021204266232,BLS 1950
1950,162.1990814800793,63.8579060945194,BLS 1950
1950,163.56346316036303,64.3950642363634,BLS 1950
1950,168.75507921842865,66.4390075663105,BLS 1950
1950,164.5040590134635,64.7653775643557,BLS 1950
1950,163.92794677100142,64.5385617208667,BLS 1950
1950,181.82825310220946,71.5859264181927,BLS 1950
1950,173.6044830628485,68.3482216782868,BLS 1950
1950,189.06033799884844,74.4332039365545,BLS 1950
1950,160.5729489414814,63.2176964336541,BLS 1950
1950,163.35836420918812,64.3143166177906,BLS 1950
1950,173.10470799865206,68.151459841989,BLS 1950
1950,171.43718526592468,67.4949548291042,BLS 1950
1950,170.983077426497,67.3161722151563,BLS 1950
1950,185.38627706508152,72.9867232539691,BLS 1950
1950,179.0475346507969,70.4911553743295,BLS 1950
1950,164.80981210174502,64.8857527959626,BLS 1950
1950,174.0928485257552,68.5404915455729,BLS 1950
1950,194.76889544943816,76.6806674997788,BLS 1950
1950,171.9426645364193,67.6939624159131,BLS 1950
1950,157.40719273599328,61.971335722832,BLS 1950
1950,163.10026494595692,64.2127027346287,BLS 1950
1950,170.74508649279832,67.2224749971647,BLS 1950
1950,177.5514414888155,69.9021423184313,BLS 1950
1950,156.91471715927128,61.7774477005005,BLS 1950
1950,160.22663246109164,63.0813513626345,BLS 1950
1950,158.33056719291022,62.3348689735867,BLS 1950
1950,174.48742179748612,68.695835353341,BLS 1950
1950,162.80894989415992,64.0980117693543,BLS 1950
1950,175.34637189576867,69.0340046833735,BLS 1950
1950,148.99720563892262,58.6603171806782,BLS 1950
1950,168.2146715665563,66.2262486482505,BLS 1950
1950,157.71178939871035,62.0912556687836,BLS 1950
1950,190.8516658113896,75.1384511068463,BLS 1950
1950,160.8182661762694,63.3142780221533,BLS 1950
1950,163.96741296464572,64.5540995923802,BLS 1950
1950,177.2929144691769,69.800360027235,BLS 1950
1950,172.32184896229302,67.84324762295,BLS 1950
1950,164.97318258143952,64.9500718824565,BLS 1950
1950,175.8144991214946,69.2183067407459,BLS 1950
1950,182.59075193314803,71.886122808326,BLS 1950
1950,161.3516097463482,63.5242558056489,BLS 1950
1950,159.2035374687706,62.6785580585711,BLS 1950
1950,186.62381268165532,73.4739420006517,BLS 1950
1950,190.73894406605046,75.094072466949,BLS 1950
1950,164.52358113610188,64.7730634394102,BLS 1950
1950,168.28395472256932,66.2535254813265,BLS 1950
1950,168.6395130772284,66.393509085523,BLS 1950
1950,162.56835955020517,64.0032911614981,BLS 1950
1950,166.55781287941616,65.5739420785103,BLS 1950
1950,163.26145776801283,64.2761644755956,BLS 1950
1950,159.1225159933417,62.6466598398983,BLS 1950
1950,184.30173040905495,72.5597363815177,BLS 1950
1950,182.3270749435714,71.78231296991,BLS 1950
1950,181.61980083405973,71.5038585960865,BLS 1950
1950,162.96069033318668,64.1577520996798,BLS 1950
1950,163.1383255981654,64.2276872433722,BLS 1950
1950,172.2068723344476,67.7979812340345,BLS 1950
1950,158.18855041334416,62.2789568556473,BLS 1950
1950,174.00040309541401,68.5040957068559,BLS 1950
1950,152.6862073431676,60.1126800563652,BLS 1950
1950,165.0474884952978,64.9793261792511,BLS 1950
1950,192.96255209167947,75.9695086975116,BLS 1950
1950,183.71287011408702,72.3279016197193,BLS 1950
1950,156.88475230272383,61.7656505128834,BLS 1950
1950,156.50565865637265,61.616401045816,BLS 1950
1950,179.20735807598103,70.5540779826697,BLS 1950
1950,188.1662355746421,74.0811951081268,BLS 1950
1950,166.29994000198792,65.4724173236173,BLS 1950
1950,160.94789259127816,63.3653120438103,BLS 1950
1950,169.79901076294013,66.850004237378,BLS 1950
1950,160.69587931788053,63.266094219638,BLS 1950
1950,164.4535855688294,64.7455061294604,BLS 1950
1950,161.39683417211762,63.5420606976841,BLS 1950
1950,164.90469977280594,64.923110146774,BLS 1950
1950,160.63469866270665,63.2420073475223,BLS 1950
1950,176.59238572610082,69.5245613094885,BLS 1950
1950,172.66435927189892,67.978094201535,BLS 1950
1950,169.03379221708514,66.5487370933406,BLS 1950
1950,164.05530769278758,64.5887038160581,BLS 1950
1950,174.6673821719223,68.7666858944576,BLS 1950
1950,172.93307174898675,68.083886515349107,BLS 1950
1950,167.17242033147718,65.8159135163296,BLS 1950
1950,181.36203522469384,71.4023760727141,BLS 1950
1950,161.9593862117362,63.7635378786363,BLS 1950
1950,186.75447359538632,73.5253833052702,BLS 1950
1950,157.42916469634517,61.9799861009233,BLS 1950
1950,165.63472238838216,65.2105206253473,BLS 1950
1950,176.2136893636129,69.3754682533909,BLS 1950
1950,167.85986515756701,66.0865610856563,BLS 1950
1950,168.97462261202276,66.5254419732373,BLS 1950
1950,185.85729839061864,73.172164720716,BLS 1950
1950,193.50959514341315,76.1848799777217,BLS 1950
1950,176.5950993774972,69.52562967618,BLS 1950
1950,159.7043085310281,62.8757120200898,BLS 1950
1950,159.4685998877976,62.7829133416526,BLS 1950
1950,177.9928299451341,70.0759173012339,BLS 1950
1950,180.50021452074404,71.0630765829701,BLS 1950
1950,165.66739469560332,65.2233837384265,BLS 1950
1950,178.76520426067984,70.380001677433,BLS 1950
1950,160.6480230908421,63.2472531853709,BLS 1950
1950,162.35902096374426,63.9208743951749,BLS 1950
1950,163.396884918334,64.3294822513126,BLS 1950
1950,169.4951807141351,66.7303861079272,BLS 1950
1950,168.88585404152974,66.4904937171377,BLS 1950
1950,172.76803329033785,68.0189107442275,BLS 1950
1950,165.67204651186253,65.2252151621506,BLS 1950
1950,170.49558354387534,67.1242454897147,BLS 1950
1950,185.2571314239875,72.9358785133809,BLS 1950
1950,161.4922043563705,63.5796080143191,BLS 1950
1950,181.47721055479255,71.4477206908632,BLS 1950
1950,160.73917643079056,63.2831403270829,BLS 1950
1950,179.29746469436208,70.5895530292764,BLS 1950
1950,186.36224303997116,73.3709618267603,BLS 1950
1950,164.30977376853588,64.6888873104472,BLS 1950
1950,167.44465870196456,65.9230939771514,BLS 1950
1950,167.2547261802525,65.8483173938002,BLS 1950
1950,150.37529680895145,59.2028727594297,BLS 1950
1950,177.7749102336216,69.9901221392211,BLS 1950
1950,182.0307364739384,71.6656442810781,BLS 1950
1950,163.07263895932581,64.2018263619393,BLS 1950
1950,167.8039525166991,66.0645482349209,BLS 1950
1950,176.9538865940971,69.666884485865,BLS 1950
1950,174.15043216639666,68.5631622702349,BLS 1950
1950,172.01035767166874,67.7206132565625,BLS 1950
1950,187.53099043527612,73.8310985965654,BLS 1950
1950,184.24850162418102,72.5387801670004,BLS 1950
1950,170.79663758809676,67.2427707039751,BLS 1950
1950,162.52516147261954,63.9862840443384,BLS 1950
1950,169.52009565739883,66.7401951407082,BLS 1950
1950,177.22414834518923,69.7732867500745,BLS 1950
1950,161.9424137262116,63.7568557977211,BLS 1950
1950,156.36107637092945,61.5594788861927,BLS 1950
1950,176.01481170871747,69.297169964062,BLS 1950
1950,173.9346507188631,68.4782089444343,BLS 1950
1950,183.16033487877337,72.1103680625092,BLS 1950
1950,160.29028824772215,63.1064126959536,BLS 1950
1950,174.5403740348713,68.7166826908942,BLS 1950
1950,162.5761768739949,64.0063688480295,BLS 1950
1950,180.36447379956488,71.0096353541594,BLS 1950
1950,162.16380842132963,63.8440190635156,BLS 1950
1950,167.89579223433503,66.1007056040689,BLS 1950
1950,154.8764751181006,60.9749902039766,BLS 1950
1950,172.09794636976432,67.7550969959702,BLS 1950
1950,173.8841108812577,68.4583113705739,BLS 1950
1950,162.06166056833695,63.803803373361,BLS 1950
1950,166.90058196642906,65.7088905379642,BLS 1950
1950,157.3062217215682,61.9315833549481,BLS 1950
1950,165.9193373706565,65.322573767975,BLS 1950
1950,167.55119671255815,65.9650380758103,BLS 1950
1950,182.98759355983708,72.0423596692272,BLS 1950
1950,158.92839665573555,62.5702349038329,BLS 1950
1950,178.8957823668233,70.4314103806391,BLS 1950
1950,158.29611737778865,62.3213060542475,BLS 1950
1950,179.5989301466103,70.7082402152009,BLS 1950
1950,178.50497105889477,70.2775476609822,BLS 1950
1950,162.2315247012115,63.870679016225,BLS 1950
1950,161.2329488207447,63.477538905805,BLS 1950
1950,164.0674381214055,64.5934795753565,BLS 1950
1950,179.1041316444333,70.5134376552887,BLS 1950
1950,156.7193202711829,61.7005197918043,BLS 1950
1950,184.2857064962667,72.5534277544357,BLS 1950
1950,171.6717584164254,67.5873064631596,BLS 1950
1950,193.42573972907857,76.1518660350703,BLS 1950
1950,166.56747245587422,65.5777450613678,BLS 1950
1950,163.1419523235317,64.2291150880046,BLS 1950
1950,153.1967424946604,60.3136781475041,BLS 1950
1950,173.06916520463315,68.1374666159973,BLS 1950
1950,154.7999727220739,60.9448711504228,BLS 1950
1950,167.69683844272978,66.0223773396574,BLS 1950
1950,159.72874615705115,62.8853331326973,BLS 1950
1950,159.18792941007771,62.6724131535739,BLS 1950
1950,187.16634142058905,73.6875359923579,BLS 1950
1950,178.0589841775828,70.1019622746389,BLS 1950
1950,173.49022504047952,68.3032382049132,BLS 1950
1950,176.58126652442382,69.520183671033,BLS 1950
1950,174.54317220592873,68.7177843330428,BLS 1950
1950,179.0564199453824,70.4946535218041,BLS 1950
1950,159.45509508398837,62.7775964897592,BLS 1950
1950,165.42249067612914,65.1269648331217,BLS 1950
1950,176.12947915854875,69.3423146293499,BLS 1950
1950,171.5623937694076,67.5442495155148,BLS 1950
1950,158.34566164431638,62.3408116709907,BLS 1950
1950,168.08728683127546,66.1760971776675,BLS 1950
1950,166.24712601498697,65.4516244153492,BLS 1950
1950,177.2548083095207,69.7853576021735,BLS 1950
1950,178.97039523625284,70.4607855260838,BLS 1950
1950,167.01581873897464,65.754259346053,BLS 1950
1950,173.96621816439077,68.4906370725948,BLS 1950
1950,173.06749854329516,68.1368104501162,BLS 1950
1950,177.14997993656445,69.7440865891986,BLS 1950
1950,163.97409288374251,64.5567294817884,BLS 1950
1950,163.55424049502713,64.3914332657587,BLS 1950
1950,165.85960973724258,65.2990589516703,BLS 1950
1950,194.40600499392943,76.5377972417045,BLS 1950
1950,177.86166358293042,70.0242770011537,BLS 1950
1950,163.71793770755176,64.4558809872251,BLS 1950
1950,163.0128647338552,64.1782932023052,BLS 1950
1950,163.50630952873274,64.3725628065877,BLS 1950
1950,161.75091379375198,63.6814621235244,BLS 1950
1950,158.91816928057466,62.566208378179,BLS 1950
1950,146.05817527076704,57.5032186105382,BLS 1950
1950,157.54761293569106,62.0266192660201,BLS 1950
1950,163.70313834488866,64.4500544664916,BLS 1950
1950,161.63660982571545,63.6364605613053,BLS 1950
1950,158.06932848174122,62.2320190872997,BLS 1950
1950,162.59312882823878,64.0130428457633,BLS 1950
1950,167.3540303204396,65.8874135119841,BLS 1950
1950,176.00788181327758,69.2944416587707,BLS 1950
1950,163.42615159305274,64.341004564194,BLS 1950
1950,179.58695294828152,70.703524782788,BLS 1950
1950,157.70642951731557,62.0891454792581,BLS 1950
1950,173.48150463779922,68.2998049755115,BLS 1950
1950,172.2231612490211,67.804394192528,BLS 1950
1950,156.91172834364693,61.7762710014358,BLS 1950
1950,158.78267807327214,62.512865383178,BLS 1950
1950,174.57754116150082,68.7313154179137,BLS 1950
1950,170.29770737987002,67.0463414881378,BLS 1950
1950,163.31464609117725,64.297104760306,BLS 1950
1950,178.78092287201446,70.3861901070923,BLS 1950
1950,175.14714343078904,68.9555682798382,BLS 1950
1950,175.8858597383321,69.2464014717843,BLS 1950
1950,174.17293886675958,68.5720231758896,BLS 1950
1950,152.00798887800883,59.8456649126019,BLS 1950
1950,168.71061362210654,66.4215014260262,BLS 1950
1950,169.24624767281117,66.6323809735477,BLS 1950
1950,168.27398923789147,66.249602062162,BLS 1950
1950,178.40601851829786,70.2385899678338,BLS 1950
1950,163.8010646271891,64.4886081209406,BLS 1950
1950,152.32803435942637,59.9716670706403,BLS 1950
1950,173.39310428435923,68.2650016867556,BLS 1950
1950,184.75580076856062,72.7385042395908,BLS 1950
1950,182.52846489700022,71.8616003531497,BLS 1950
1950,161.9298908861913,63.7519255457446,BLS 1950
1950,171.04399055760828,67.3401537628379,BLS 1950
1950,170.7902338835364,67.2402495604474,BLS 1950
1950,181.5145751671866,71.4624311681837,BLS 1950
1950,184.7521952711326,72.7370847524144,BLS 1950
1950,178.52602004422803,70.2858346630819,BLS 1950
1950,177.96110026836396,70.0634253025055,BLS 1950
1950,180.67448676522352,71.1316877028439,BLS 1950
1950,167.5505905208272,65.964799417648507,BLS 1950
1950,189.99892621415668,74.8027268559672,BLS 1950
1950,153.06864101914684,60.2632444957271,BLS 1950
1950,184.04824871055786,72.4599404372275,BLS 1950
1950,189.96238385363017,74.7883400998544,BLS 1950
1950,151.9042367742305,59.8048176276498,BLS 1950
1950,186.51570815449574,73.4313811631873,BLS 1950
1950,164.077708958988,64.5975232122,BLS 1950
1950,170.46371237827006,67.1116977867205,BLS 1950
1950,155.077154886853,61.05399798695,BLS 1950
1950,175.97662031027014,69.2821339804213,BLS 1950
1950,163.61660153829027,64.4159848575946,BLS 1950
1950,178.66710282112948,70.3413790634368,BLS 1950
1950,171.78772727458727,67.632963493932,BLS 1950
1950,157.95917459423666,62.1886514150538,BLS 1950
1950,162.02113470819324,63.7878483103123,BLS 1950
1950,171.65689634574116,67.5814552542288,BLS 1950
1950,161.32888069346072,63.5153073596302,BLS 1950
1950,184.50620911589354,72.6402398094069,BLS 1950
1950,184.9745405319705,72.8246222566813,BLS 1950
1950,176.29488122318412,69.4074335524347,BLS 1950
1950,173.45938669937198,68.291097125737,BLS 1950
1950,179.43891799946786,70.6452433068771,BLS 1950
1950,167.9816375110579,66.1345029571094,BLS 1950
1950,168.5880780918616,66.3732590912841,BLS 1950
1950,173.48238541183065,68.3001517369412,BLS 1950
1950,178.55254265710244,70.2962766366545,BLS 1950
1950,157.02619259902733,61.8213356689084,BLS 1950
1950,167.01769998197437,65.7549999929033,BLS 1950
1950,160.08601775623399,63.0259912426118,BLS 1950
1950,189.27519777301245,74.5177943988238,BLS 1950
1950,169.15520771116476,66.5965384689625,BLS 1950
1950,159.095380222164,62.6359764654189,BLS 1950
1950,164.37676878582675,64.7152633015066,BLS 1950
1950,175.77236164539585,69.2017171832267,BLS 1950
1950,181.53908203372265,71.4720795408357,BLS 1950
1950,157.23051901115576,61.9017791382503,BLS 1950
1950,164.4535885677673,64.7455073101446,BLS 1950
1950,182.14472050953654,71.7105198856443,BLS 1950
1950,164.86894035860433,64.9090316372458,BLS 1950
1950,160.4115371490595,63.1541484838817,BLS 1950
1950,162.50099630876454,63.976770200301,BLS 1950
1950,181.83602667438797,71.5889868796803,BLS 1950
1950,161.534490465885,63.5962560889311,BLS 1950
1950,177.97297901211317,70.0681019732729,BLS 1950
1950,165.03585608552203,64.974746490363,BLS 1950
1950,163.3568144141696,64.3137064622715,BLS 1950
1950,163.0910527121462,64.2090758709237,BLS 1950
1950,170.113966428819,66.9740025310311,BLS 1950
1950,185.8868840562831,73.1838126205839,BLS 1950
1950,184.24872004278,72.5388661585748,BLS 1950
1950,163.84270312343725,64.5050012296997,BLS 1950
1950,162.38487581351782,63.9310534698889,BLS 1950
1950,170.38838297618545,67.0820405418053,BLS 1950
1950,169.1925350364297,66.6112342663109,BLS 1950
1950,187.6948713358492,73.8956186361611,BLS 1950
1950,161.14421946235464,63.4426060875412,BLS 1950
1950,187.1690698342585,73.6886101709679,BLS 1950
1950,187.73426005328548,73.9111260052305,BLS 1950
1950,160.2413200504845,63.0871338781435,BLS 1950
1950,157.57226735872223,62.0363257317804,BLS 1950
1950,158.62930803057748,62.4524834766053,BLS 1950
1950,170.27625802243583,67.0378968592267,BLS 1950
1950,174.2270063926327,68.5933096033987,BLS 1950
1950,184.59260323372672,72.6742532416247,BLS 1950
1950,159.69307844080024,62.8712907247245,BLS 1950
1950,170.74730720953087,67.2233492950909,BLS 1950
1950,176.2523072546673,69.3906721475068,BLS 1950
1950,181.38978588339862,71.4133015288971,BLS 1950
1950,183.09833112013064,72.0859571339097,BLS 1950
1950,178.34557381288144,70.2147928397171,BLS 1950
1950,163.33028359576122,64.3032612581737,BLS 1950
